,OBSPROJECT_UID,PI,PRJ_NAME,CODE,PRJ_SCIENTIFIC_RANK,PRJ_VERSION,PRJ_LETTER_GRADE,PRJ_STATUS,OBSPROPOSAL_UID,EXEC,timestamp,xmlfile,SCICAT,BANDS,time12m_aprc,time7m_aprc,timeTP_aprc,timeNonStd_aprc,APRCRank,APRCGrade,OBSREVIEW_UID,SG_ID,OUS_ID,sg_name,band,estimatedTime,est12Time,estACATime,est7Time,eTPTime,AR,LAS,ARcor,LAScor,sensitivity,useACA,useTP,isTimeConstrained,repFreq,repFreq_spec,singleContFreq,isCalSpecial,isPointSource,polarization,isSpectralScan,type,hasSB,dummy,num_targets,mode,aggBandwidth,isNarrow
0,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_01,,B3 - tuning 1,ALMA_RB_03,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,0.8670310000000001,0.8670310000000001,0.0006148243812458639,False,False,False,86.7031,86.7031,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
1,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_02,,B3 - tuning 2,ALMA_RB_03,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,0.901094,0.901094,0.0006640824850391169,False,False,False,90.1094,90.1094,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
2,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_03,,B3 - tuning 3,ALMA_RB_03,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,0.9351560000000001,0.9351560000000001,0.0007152369779119759,False,False,False,93.5156,93.5156,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
3,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_04,,B3 - tuning 4,ALMA_RB_03,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,0.9692189999999999,0.9692189999999999,0.0007682908634750862,False,False,False,96.9219,96.9219,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
4,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_05,,B3 - tuning 5,ALMA_RB_03,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,1.003281,1.003281,0.0008232410266836446,False,False,False,100.3281,100.3281,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
5,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_06,,B4 - tuning 1,ALMA_RB_04,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,1.277031,1.277031,0.0013337815635524291,False,False,False,127.7031,127.7031,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
6,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_07,,B4 - tuning 2,ALMA_RB_04,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,1.311094,1.311094,0.001405884005336755,False,False,False,131.1094,131.1094,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
7,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_08,,B4 - tuning 3,ALMA_RB_04,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,1.345156,1.345156,0.0014798821655510684,False,False,False,134.5156,134.5156,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
8,uid://A001/X1ee/X6ef,cherchneff,"Peering into the ejecta of SN1987A: chemistry, clumpiness and nucleosynthesis",2015.1.00697.S,356.0,0,C,Phase1Submitted,uid://A001/X1ee/X6f0,EU,0,uid___A001_X1ee_X6ef.xml,5,34.0,3.2,0.0,0.0,0.0,356,C,uid://A001/X200/X1e0,uid://A001/X1ee/X6ef_09,,B4 - tuning 4,ALMA_RB_04,0.3610722221666667,0.3610722221666667,0.0,0.0,0.0,1.0,1.0,1.379219,1.379219,0.0015557803891052548,False,False,False,137.9219,137.9219,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
9,uid://A001/X1ee/Xdf8,zhiyuzhang,A new molecular gas mass tracer in galaxies: a first test in the local Universe,2015.1.01191.S,119.0,0,A,Phase1Submitted,uid://A001/X1ee/Xdf9,EU,0,uid___A001_X1ee_Xdf8.xml,2,83.0,3.7,0.0,0.0,2.6,119,A,uid://A001/X200/Xf8f,uid://A001/X1ee/Xdf8_01,,NGC2623 CI 1-0,ALMA_RB_08,1.0591499998833334,1.0591499998833334,0.0,0.0,0.0,0.7,5.0,3.3827499999999997,24.1625,0.004,False,False,False,483.25,492.17562749999996,0.0,False,False,DOUBLE,False,full,False,,1,Other,8.0,False
10,uid://A001/X1ee/Xdf8,zhiyuzhang,A new molecular gas mass tracer in galaxies: a first test in the local Universe,2015.1.01191.S,119.0,0,A,Phase1Submitted,uid://A001/X1ee/Xdf9,EU,0,uid___A001_X1ee_Xdf8.xml,2,83.0,3.7,0.0,0.0,2.6,119,A,uid://A001/X200/Xf8f,uid://A001/X1ee/Xdf8_02,,NGC 2623 CO 1-0,ALMA_RB_03,0.3787055555,0.3787055555,0.0,0.0,0.0,0.7,5.0,0.7922638860251161,5.659027757322258,0.003,False,False,False,113.18055514644516,115.271,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
11,uid://A001/X1ee/Xdf8,zhiyuzhang,A new molecular gas mass tracer in galaxies: a first test in the local Universe,2015.1.01191.S,119.0,0,A,Phase1Submitted,uid://A001/X1ee/Xdf9,EU,0,uid___A001_X1ee_Xdf8.xml,2,83.0,3.7,0.0,0.0,2.6,119,A,uid://A001/X200/Xf8f,uid://A001/X1ee/Xdf8_03,,IRAS18293 CI 1-0,ALMA_RB_08,0.7385888888333333,0.7385888888333333,0.0,0.0,0.0,0.7,5.0,3.384217619715599,24.172982997968564,0.004,False,False,False,483.45965995937127,492.16,0.0,False,False,DOUBLE,False,full,False,,1,Other,8.0,False
12,uid://A001/X1ee/Xdf8,zhiyuzhang,A new molecular gas mass tracer in galaxies: a first test in the local Universe,2015.1.01191.S,119.0,0,A,Phase1Submitted,uid://A001/X1ee/Xdf9,EU,0,uid___A001_X1ee_Xdf8.xml,2,83.0,3.7,0.0,0.0,2.6,119,A,uid://A001/X200/Xf8f,uid://A001/X1ee/Xdf8_04,,IRAS18293 CO 1-0,ALMA_RB_03,0.3698888888333334,0.3698888888333334,0.0,0.0,0.0,0.7,5.0,0.7926327804824382,5.661662717731701,0.003,False,False,False,113.23325435463403,115.271,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
13,uid://A001/X1ee/Xdf8,zhiyuzhang,A new molecular gas mass tracer in galaxies: a first test in the local Universe,2015.1.01191.S,119.0,0,A,Phase1Submitted,uid://A001/X1ee/Xdf9,EU,0,uid___A001_X1ee_Xdf8.xml,2,83.0,3.7,0.0,0.0,2.6,119,A,uid://A001/X200/Xf8f,uid://A001/X1ee/Xdf8_05,,NGC5104 CI 1-0,ALMA_RB_08,0.7712944443833333,0.7712944443833333,0.0,0.0,0.0,0.7,5.0,3.3823437009110906,24.159597863650646,0.004,False,False,False,483.1919572730129,492.16,0.0,False,False,DOUBLE,False,full,False,,1,Other,8.0,False
14,uid://A001/X1ee/Xdf8,zhiyuzhang,A new molecular gas mass tracer in galaxies: a first test in the local Universe,2015.1.01191.S,119.0,0,A,Phase1Submitted,uid://A001/X1ee/Xdf9,EU,0,uid___A001_X1ee_Xdf8.xml,2,83.0,3.7,0.0,0.0,2.6,119,A,uid://A001/X200/Xf8f,uid://A001/X1ee/Xdf8_06,,NGC5104 CO 1-0,ALMA_RB_03,0.3698888888333334,0.3698888888333334,0.0,0.0,0.0,0.7,5.0,0.7921938815582783,5.658527725416274,0.003,False,False,False,113.17055450832548,115.271,0.0,False,False,DOUBLE,False,full,False,,1,Standard,8.0,False
15,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_01,,283Ghz,ALMA_RB_07,0.55877777775,0.55877777775,0.0,0.0,0.0,1.0,1.0,2.9,2.9,0.00011999999999999991,False,False,False,290.0,290.0,283.0,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
16,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_02,,285.9GHz,ALMA_RB_07,0.5286944444166667,0.5286944444166667,0.0,0.0,0.0,1.0,1.0,2.929,2.929,0.00011999999999999991,False,False,False,292.9,292.9,285.9,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
17,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_03,,288.8GHz,ALMA_RB_07,0.5286944444166667,0.5286944444166667,0.0,0.0,0.0,1.0,1.0,2.958,2.958,0.00011999999999999991,False,False,False,295.8,295.8,288.8,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
18,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_04,,291.7GHz,ALMA_RB_07,0.54477777775,0.54477777775,0.0,0.0,0.0,1.0,1.0,2.987,2.987,0.00011999999999999991,False,False,False,298.7,298.7,291.7,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
19,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_05,,307.5GHz,ALMA_RB_07,0.6267277778,0.6267277778,0.0,0.0,0.0,1.0,1.0,3.145,3.145,0.00011999999999999991,False,False,False,314.5,314.5,307.5,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
20,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_06,,310.4GHz,ALMA_RB_07,0.55877777775,0.55877777775,0.0,0.0,0.0,1.0,1.0,3.0340000000009995,3.0340000000009995,0.00011999999999999991,False,False,False,303.40000000009996,303.40000000009996,310.4,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
21,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_07,,313.3GHz,ALMA_RB_07,0.55877777775,0.55877777775,0.0,0.0,0.0,1.0,1.0,3.063000000001,3.063000000001,0.00011999999999999991,False,False,False,306.3000000001,306.3000000001,313.3,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
22,uid://A001/X1ee/X12cb,csteinhardt,Massive Galaxies at z = 6: Is Hierarchical Merging Broken?,2015.1.01496.S,1000.0,0,C,Phase1Submitted,uid://A001/X1ee/X12cc,NA,0,uid___A001_X1ee_X12cb.xml,1,7.0,4.5,0.0,0.0,0.0,1000,U,uid://A001/X200/X124b,uid://A001/X1ee/X12cb_08,,316.2GHz,ALMA_RB_07,0.55877777775,0.55877777775,0.0,0.0,0.0,1.0,1.0,3.0920000000009997,3.0920000000009997,0.00011999999999999991,False,False,False,309.2000000001,309.2000000001,316.2,False,False,DOUBLE,False,continuum,False,,5,Standard,8.0,False
23,uid://A001/X1ed/X1351,terceromb,Iso-propanol in Orion-KL: a real chance for detecting a new branched molecule,2015.1.01502.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X1352,EU,0,uid___A001_X1ed_X1351.xml,3,7.0,1.4,0.0,0.0,0.0,1522,U,uid://A001/X201/Xdc2,uid://A001/X1ed/X1351_01,,Line-forest of isopropanol,ALMA_RB_07,1.4487277776666665,1.4487277776666665,0.0,0.0,0.0,1.0,5.0,2.9899102392493053,14.949551196246524,0.007,False,False,False,298.9910239249305,299.0,0.0,False,False,SINGLE_X,False,full,False,,1,Standard,8.0,False
24,uid://A001/X1ee/Xfb9,kalle,The accretion shock in early high-mass star formation traced by excited methanol,2015.1.01303.S,1040.0,0,C,Phase1Submitted,uid://A001/X1ee/Xfba,EU,0,uid___A001_X1ee_Xfb9.xml,3,7.0,1.4,0.0,0.0,0.0,1040,U,uid://A001/X201/Xc1b,uid://A001/X1ee/Xfb9_01,,Two pilot sources,ALMA_RB_07,1.3719333331666668,1.3719333331666668,0.0,0.0,0.0,0.14,1.0,0.47303819949650544,3.3788442821178957,0.0037,False,False,False,337.88442821178955,337.96943,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
25,uid://A001/X1ee/Xfc8,maudard,Tracing the disk of FU Orionis,2015.1.01307.S,20769.0,0,D,Phase1Submitted,uid://A001/X1ee/Xfc9,EU,0,uid___A001_X1ee_Xfc8.xml,4,6.0,0.0,0.0,0.0,0.0,20769,O,uid://A001/X200/X103a,uid://A001/X1ee/Xfc8_01,,"Disk emission in FU Ori, band 6",ALMA_RB_06,5.152777777166667,5.152777777166667,0.0,0.0,0.0,0.15,2.0,0.32932757397096807,4.391034319612908,0.00183,False,False,False,219.5517159806454,219.560358,0.0,False,False,DOUBLE,False,full,False,,1,Standard,2.3125,False
26,uid://A001/X1ed/X64d,karinoberg,A spectral line survey of disks,2015.1.00657.S,73.0,0,A,Phase1Submitted,uid://A001/X1ed/X64e,NA,0,uid___A001_X1ed_X64d.xml,4,7.0,10.5,0.0,0.0,0.0,73,A,uid://A001/X201/X1ea,uid://A001/X1ed/X64d_01,,Sp. set. #1,ALMA_RB_07,1.353794444283333,1.353794444283333,0.0,0.0,0.0,1.0,5.0,2.7614,13.806999999999999,0.003,False,False,False,276.14,276.14,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
27,uid://A001/X1ed/X64d,karinoberg,A spectral line survey of disks,2015.1.00657.S,73.0,0,A,Phase1Submitted,uid://A001/X1ed/X64e,NA,0,uid___A001_X1ed_X64d.xml,4,7.0,10.5,0.0,0.0,0.0,73,A,uid://A001/X201/X1ea,uid://A001/X1ed/X64d_02,,Sp. set. #2,ALMA_RB_07,1.459811111,1.459811111,0.0,0.0,0.0,1.0,5.0,2.7988999999999997,13.994499999999999,0.003,False,False,False,279.89,279.89,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
28,uid://A001/X1ed/X64d,karinoberg,A spectral line survey of disks,2015.1.00657.S,73.0,0,A,Phase1Submitted,uid://A001/X1ed/X64e,NA,0,uid___A001_X1ed_X64d.xml,4,7.0,10.5,0.0,0.0,0.0,73,A,uid://A001/X201/X1ea,uid://A001/X1ed/X64d_03,,Sp. set. #3,ALMA_RB_07,1.4066944442833331,1.4066944442833331,0.0,0.0,0.0,1.0,5.0,2.8438999999999997,14.219499999999998,0.003,False,False,False,284.39,284.39,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
29,uid://A001/X1ed/X64d,karinoberg,A spectral line survey of disks,2015.1.00657.S,73.0,0,A,Phase1Submitted,uid://A001/X1ed/X64e,NA,0,uid___A001_X1ed_X64d.xml,4,7.0,10.5,0.0,0.0,0.0,73,A,uid://A001/X201/X1ea,uid://A001/X1ed/X64d_04,,Sp. set. #4,ALMA_RB_07,2.0366555556666666,2.0366555556666666,0.0,0.0,0.0,1.0,5.0,2.9924,14.962,0.003,False,False,False,299.24,299.24,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
30,uid://A001/X1ed/X64d,karinoberg,A spectral line survey of disks,2015.1.00657.S,73.0,0,A,Phase1Submitted,uid://A001/X1ed/X64e,NA,0,uid___A001_X1ed_X64d.xml,4,7.0,10.5,0.0,0.0,0.0,73,A,uid://A001/X201/X1ea,uid://A001/X1ed/X64d_05,,Sp. set. #5,ALMA_RB_07,2.1600888890000003,2.1600888890000003,0.0,0.0,0.0,1.0,5.0,3.0299,15.1495,0.003,False,False,False,302.99,302.99,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
31,uid://A001/X1ed/X64d,karinoberg,A spectral line survey of disks,2015.1.00657.S,73.0,0,A,Phase1Submitted,uid://A001/X1ed/X64e,NA,0,uid___A001_X1ed_X64d.xml,4,7.0,10.5,0.0,0.0,0.0,73,A,uid://A001/X201/X1ea,uid://A001/X1ed/X64d_06,,Sp. set. #6,ALMA_RB_07,2.0895555556666667,2.0895555556666667,0.0,0.0,0.0,1.0,5.0,3.0674,15.337,0.003,False,False,False,306.74,306.74,0.0,False,False,DOUBLE,False,full,False,,2,Standard,8.0,False
32,uid://A001/X1ee/Xfd3,lgm,From Dark to Light: Star Clusters in Formation,2015.1.01308.S,439.0,0,C,Phase1Submitted,uid://A001/X1ee/Xfd4,NA,0,uid___A001_X1ee_Xfd3.xml,3,6.0,6.0,0.0,0.0,0.0,439,C,uid://A001/X201/Xc4a,uid://A001/X1ee/Xfd3_01,,Continuum and DCO+ in Serpens Main and Serpens South,ALMA_RB_06,5.986888889499999,5.986888889499999,0.0,0.0,0.0,0.6,10.0,1.296643040671256,21.610717344520932,9.999999999999995e-05,False,False,False,216.10717344520933,216.11257999999998,233.0,False,False,DOUBLE,False,full,False,,1,Standard,6.125,False
33,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_01,,MACSJ2155.6,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
34,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_02,,MACSJ0553.4,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
35,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_03,,MACSJ2332.4,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
36,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_04,,52909,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
37,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_05,,MACSJ2104.8,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
38,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_06,,0114-4123,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
39,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_07,,MACSJ0840.5,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
40,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_08,,0546-5345,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
41,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_09,,MACSJ1314.3,ALMA_RB_06,0.564941666575,0.564941666575,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
42,uid://A001/X1ee/X1407,eegami,ALMA Imaging of Bright Cluster-Lensed SMGs Discovered by the Herschel Lensing Survey,2015.1.01548.S,531.0,0,C,Phase1Submitted,uid://A001/X1ee/X1408,NA,0,uid___A001_X1ee_X1407.xml,1,6.0,6.4,0.0,0.0,0.0,531,C,uid://A001/X200/X1589,uid://A001/X1ee/X1407_10,,0612-4317,ALMA_RB_06,0.37662777771666667,0.37662777771666667,0.0,0.0,0.0,0.2,2.0,0.48399999999980003,4.839999999998001,9.999999999999995e-05,False,False,False,241.9999999999,241.9999999999,233.0,False,False,DOUBLE,False,continuum,False,,1,Standard,8.0,False
